"","Model","XKA"
"BTC",1.33287470503893,-0.447047208442042
"TMEM65",0.431725534259343,-0.295240725118563
"TRIM32",0.404126935640429,-0.294910278358912
"TBC1D19",0.743753234971518,-0.6698202131473
"ZC3H14",-0.639754140777069,0.382535621537105
"CHGB",-0.446063890712565,1.76535939419138
"ZNF182",1.35629727846653,-1.23801236146421
"KDM6B",-0.108279477898743,0.309466586499247
"CD97",0.524609374848614,-0.473169577768185
"AREG",1.58935725590311,-1.99339863039685
"LCN9",1.06512319105626,-1.62498261275471
"TBP",-0.556015779376918,0.386093021947066
"CD244",2.40880085797734,-1.65320564633864
"UVSSA",-0.316691231554413,0.307754853921138
"TUSC2",0.261378051573696,-0.331983689092683
"FBXO25",0.263966698942644,-0.429924781943802
"MRPL4",0.209158070716996,-0.282312487623873
"BLMH",0.536269420809878,-0.303771580541964
"CCL13",0.959828434870673,-2.25116178749009
"B3GNT1",-0.0833882551198826,0.26361657132773
"ECSCR",-0.480701626949271,0.61113326406568
"MYEF2",0.0446639647361263,-0.612357339945791
"AFP",-1.72199567063228,-1.44491602149434
"GATSL2",0.00671191210787211,-0.488061686201372
"RPL3L",1.8895708102092,-1.99669577300445
"VWA8",-0.268043788858933,-0.338943410861494
"ABCA3",2.20258835459693,-0.291246757390444
"PITPNM2",0.164703142607104,0.607580952273905
"ZNF658",2.08806264646091,-2.30174489422172
"WDR54",-0.666160289339024,-1.21534186235235
"DUSP9",-0.219756239497286,1.85868146057897
"YTHDC2",0.0607045745441843,0.3938073540995
"FAU",-0.422431169104394,0.287690081722258
"TOMM70A",-0.559839794822149,0.316082521941223
"KCNN1",0.783049115944599,-0.528677204231467
"CNGA2",1.07225649135558,-2.78721476897184
"SDR9C7",1.6291780478936,-0.376557488180777
"PPP1R17",0.917555470382755,-1.87769672276934
"CACNB1",-0.929437977910202,1.1853170820426
"DNASE1",2.29135530531616,-0.827319851097144
"ETF1",0.00713106700262819,0.246273889845564
"COX18",1.36002843628454,-0.362547458161194
"KIAA1598",-0.143904582940325,-0.359723416656782
"TAB2",0.109852097474612,-0.410978315768738
"CBLL1",-0.327728956896963,0.284295280970019
"TMX2",0.654491576819819,-0.58346525404872
"MAPKAP1",0.598470829078404,-0.250905692586036
"ZNF385A",0.31759680704419,-0.563453550197509
"SEC24A",-0.263400102143739,0.248949349997625
"ELOVL5",0.296715846006674,-0.437003280406891
"KRT79",-0.17283374091699,-0.417929895359316
"FARSB",0.117440279962881,-0.350331118230119
"MPDU1",0.414214582091458,-0.323180122326773
"FAM3B",1.19301685113991,-1.0084551025166
"GLRA2",2.52919779970914,-1.59104357309182
"MPST",-0.626768698203106,0.410722513840248
"SEZ6L",0.890025875557982,-1.54233830988153
"TTC9",-0.483915684467291,1.77853966264592
"VWA2",-2.04347335538676,1.56265079779083
"SHROOM1",0.345229182801703,-1.9016807881452
"INSR",-0.246392543011732,0.242469167978359
"CCNB2",1.94305978752627,-0.848144496857025
"POU1F1",-1.91242855058986,1.55409315063199
"PTPRF",0.343282335137539,-0.264970727082427
"DDX6",-0.619740468008265,0.360877382150417
"GTPBP4",-0.599894139992952,0.309426929036084
"DDX3Y",-0.197800594058517,0.303926525324055
"ASB9",0.44365074149905,-0.986915485992303
"UBALD1",0.0034791643175001,-0.473725865784543
"ALPL",-0.202363589196572,0.530275814966018
"C17orf98",0.619024322918504,1.5661003456497
"GCLC",0.958414408707365,-0.580676798048947
"LAMTOR1",0.415557299202069,-0.31561314694063
"MALT1",-0.5071271464581,-0.437464275673456
"TMEM9",0.318858945791979,-0.369933059970342
"NAF1",0.0744405389334033,-0.281005903275607
"NEK11",0.859550632153105,-1.40768610425541
"RHOU",0.345866454342308,-0.385924017747984
"CCDC88C",0.149558438212007,0.774821247634616
"MRGBP",-0.591850732387036,0.27327047036809
"EFHD2",0.230878527580485,0.378004864932053
"SLC13A4",0.853571662568044,-1.4886074304574
"MS4A2",-0.2933694833611,-1.9616313114343
"SLC24A1",1.11918346291162,-0.665468468887406
"RARRES1",1.30056885037354,-0.63957545369146
"CHD7",0.306937808957767,0.384142413234194
"TFB2M",-0.339558057030411,0.273397559081099
"TMEM167B",0.528551803778173,-0.412423111623346
"ESF1",-0.426621333620388,0.271945161258193
"MRPS6",0.319260121405683,-0.299879702092463
"CDCA5",2.05939144667273,-0.78633330074392
"KIF22",1.02230739203289,-0.494178704495741
"CS",-0.44995559458467,-0.290581332370848
"RFX4",-0.0647072182571835,-1.11295475120717
"IRF6",-0.253947069523448,-0.297786076499658
"HHATL",0.365555452272053,-1.49029875799877
"C5orf15",0.282682096337131,-0.215247883350245
"BIRC6",-0.499272635862952,0.29561383417744
"B4GALT6",0.523951454309573,-0.495602228388385
"ISPD",0.653186308240034,-0.37930134268935
"C17orf58",-0.670152644387789,0.846466098340925
"TMCO3",0.973381182746566,-0.394145735897329
"ZMYND8",-0.629491379413209,0.288889593196415
"SGIP1",0.312018352624075,-2.00372648120001
"DCLRE1B",-0.335681065518206,0.699278909820493
"PMEPA1",1.02798800554249,-0.590321919950611
"S100A10",0.394435088597673,-0.444099626872568
"CLEC10A",1.72912406047297,-0.98465527707074
"ERRFI1",-0.00494895761708073,0.234794197623223
"PROKR2",-1.09267956242817,0.96199935349139
"ECM2",-0.044220877619504,1.79568510289997
"ZNF260",0.0740491506858163,-0.245935940898754
"BCKDHA",0.23274571830708,-0.256950744150474
"TRIM41",0.362128317667144,0.23461106320665
"KHDRBS1",-0.631346470010384,0.371172918513866
"FAM161A",0.439727370719239,-0.361334817994887
"YPEL2",0.289541334588657,-0.651600494166339
"KLK9",1.28102929111267,-1.55536652019026
"PKD2L2",1.35288074698841,-0.823170156918865
"WNT2",0.37283753501291,-0.540121912947494
"XRCC3",0.83715544210742,-1.13659653609426
"MCM3",0.557835165979084,-0.698940312575117
"RFNG",0.337919376420785,-0.300791230284289
"CTPS1",0.573816907952274,-0.276113530824469
"ATP13A4",0.99035208466762,-0.810886552827101
"ARFGAP1",0.223169015182403,-0.335336923137672
"PHAX",-0.2684747569042,0.309199418780268
"CDC42BPG",-0.151690051632176,0.322732895252345
"RCL1",-0.0768176475126251,-0.276391207625719
"UBOX5",0.58520051577772,-0.368868731686346
"HFE2",-0.507716745200218,-0.532051501690029
"TH",-0.440372513087453,1.6905681523163
"GLI2",-0.72311976218037,1.81740826963629
"ACE",-1.31326431127337,0.791435132266266
"CIB2",0.407261068951461,-0.576552960560302
"BCKDHB",1.00115426518073,-0.410121108958814
"TMX3",0.455324185493159,-0.373704805589615
"GTPBP1",-0.971237455477277,0.713266355636364
"MLANA",-0.960279483429155,1.30047135790706
"IFT140",0.901906088373728,-0.399503612281827
"FCGBP",-0.904806511795627,0.668961722770986
"CYP17A1",-3.32779593610378,1.64418467657168
"ACTR6",-0.0563000161454706,0.359648650302342
"ODC1",0.120855451977551,0.395090149653623
"MEGF9",0.226805701312118,-0.30752708948931
"ADD1",0.150911071077255,-0.442888623469625
"ZBBX",0.941650278655297,-2.17410551877886
"CAPRIN2",1.24078782024347,-0.650882467003143
"MSRA",0.619782753178064,-0.283613826043969
"FAM129A",0.709799875906063,-0.853971197088914
"CRLF2",0.205368004353136,-0.560318426505396
"PTPRC",0.483042306934842,-0.614832161605268
"ZNF692",-0.720041398131784,0.558152034402181
"AGER",0.516932601809443,-1.15428397309401
"CHRNA1",1.977341732009,-1.15886549532113
"ATP8B4",0.991229567459106,-0.711297070816443
"NPM1",-0.540600942276838,0.413538231304838
"CLN6",-0.00502770214168843,0.298269890766484
"TRAF5",-0.420480523578471,0.501925521977281
"CD22",0.202414956698329,-0.619911406068924
"GPR179",-0.0424412495409124,0.726964745749196
"EMC10",0.0813765550781421,-0.297716557953116
"FITM1",2.04321406734838,-0.491807982341338
"NCAPH",0.527340238460112,-0.894104634811896
"C1QA",0.260066978078282,-0.694839061729202
"PLEKHA1",0.990006155903635,-0.387597147592516
"SPP2",-0.122645922388984,-0.357461300522672
"CAMKMT",1.17640487455669,-0.328155048342012
"DCLRE1A",0.721853058167574,1.23781773814548
"STAB2",0.662713246946578,-0.357737201046922
"CPPED1",0.0166348057206923,0.387867113897369
"MACC1",0.771959281266216,-1.71732692946272
"MMAA",-0.0499654740489697,0.330281989779372
"DCTN4",0.0471512697423214,-0.330640660761868
"COL5A2",-0.0853265035268776,-1.02179627070822
"CMPK2",1.09644079860702,-1.18665241126653
"FILIP1L",0.640588958071145,-0.37429446127277
"HID1",0.408250346391416,-0.522567083852208
"HPCA",0.892080321788444,-1.68793530196041
"WDR1",-0.0550132411564151,-0.332395357853091
"CLEC4F",0.403812162222908,-0.865262077295903
"SLIT1",-1.05219600795537,0.884350686364642
"AK4",0.743159353497574,0.466863582401456
"ZNF354C",-0.83366588868707,1.15633111970672
"ZNF618",0.36842500255354,-0.903572297574527
"C11orf71",0.0811391180929749,0.400281605118769
"VAT1",0.62786780023141,-0.289871238859858
"CA13",0.963375369513666,-0.910936686420639
"MCM3AP",0.0817174978617752,-0.243583790908338
"IL5",0.677926612560574,1.2235100963653
"SLC38A9",-0.297499700878754,0.345400139467884
"PINX1",0.193024508948529,-0.404866730093668
"LMAN2",0.784194851378143,-0.286671465824655
"HK3",0.398733919958488,-1.11623878523135
"TOMM20",-0.344496723245943,0.343059922432391
"CNTN5",1.40583762535666,-1.36238659716545
"ISG20",0.381100550016386,-0.864929545475171
"NDUFA10",0.237414475432696,-0.308623533675111
"DDX5",-0.115509249868512,0.326980163669315
"ARNTL",-0.518164283864488,-0.865205834791496
"CHEK1",1.51724541477514,-0.763767460079574
"VDAC2",-0.0110136866725623,0.275087113061043
"PFN2",0.86321960368439,-0.387525172052711
"TBC1D7",0.666241539395979,-0.287110764745082
"CCNA2",0.887031638771904,-0.869295487324847
"KCNJ12",0.894591516184093,-1.36800235099299
"TNNT2",-0.144201804182769,1.61553910957479
"DUSP22",0.74051219182082,-0.294877990376957
"KLK8",-0.19441551553711,1.38283794861103
"PDE9A",-1.10741191536347,-0.903091877333858
"NGEF",-0.225452954504287,0.537619351475818
"LRRC49",1.00467011800974,-1.18906015254738
"MDM4",-0.21721363705826,0.407398472911308
"FABP7",1.21988024333192,-0.884507983714726
"KIF27",-1.68082110782136,1.36883397354654
"GRIPAP1",0.209784439887375,0.516528954961049
"SSPN",0.150095508978833,0.431360024191811
"SLAMF9",0.875851658060653,-1.32816612351298
"SOS2",-0.274942970015556,0.357879430706762
"FUT7",0.811067998852781,-1.55844721458437
"SRPK1",-0.0953304931333861,-0.316474767120058
"ACOX2",0.929495869355673,-0.302013717615149
"ZC3H10",0.240265256022268,-0.537053783606041
"ASAH2",0.626134864486061,-0.369258546253198
"TTC39B",-0.433525599777997,0.312670068305235
"EXOC3L4",0.99343101463284,-1.08381751312614
"ADAM17",0.474467888852586,-0.339170921080122
"GAL",0.184654996852784,-1.25594333744658
"PIK3R3",1.00639266120969,-0.580015725561625
"UBE2W",-0.171924408501952,0.37219636426882
"VGLL3",-1.52145930874668,1.38724525637896
"RHBG",0.813777176289051,-0.740767168923316
"TRIM7",0.401406440940786,-0.445618975090409
"IL18R1",0.741022982044977,-1.94613555943763
"DSCC1",1.19649696467502,-1.93990013980672
"FHOD3",0.4660150110894,1.06150978477087
"GOLM1",2.10840657206629,-0.635076873647605
"LIX1L",0.108903868002252,-0.612342639813426
"MROH9",-1.32706062172317,1.66468838888013
"FDFT1",-1.14118733594967,0.613493565540249
"RBM43",0.0731758050668992,-0.553938754207688
"OGFOD2",0.417898247886954,-0.284381230595144
"MFAP3L",1.88764044507824,-1.2358738486197
"SHISA3",0.296460243043737,-1.21438753365573
"HSD3B2",-1.65529582684116,1.96336150863721
"CDV3",-0.00146413624401258,0.261931832351135
"BAX",0.62770727357807,-0.332176868008564
"GPATCH1",-0.0899796287145499,-0.224288663681513
"SLC38A4",-0.0738298551454724,0.239026066525778
"RHOB",0.517838267667416,-0.783980010118319
"GPR107",-0.00420287091337772,-0.239062846160894
"TTLL7",-0.292329837525228,0.997236823408832
"PRPSAP1",0.282771919665745,-0.299530364698542
"AGO1",-0.500676592010545,0.331944327646695
"PPP1R12C",-0.189279110696463,0.315448409307553
"FBXL20",-0.0599228119191742,-0.23238013904742
"HERPUD1",0.0625253204114496,0.475708238848748
"PRKCB",0.181110333673079,-0.342943121217739
"PFDN1",-0.614841115287178,0.349330711605499
"PLIN2",0.144816474425889,-0.304192383722592
"XPC",0.21834880778461,-0.381036308739078
"GIN1",0.104059382501798,0.509722131795289
"MS4A13",-1.86885666588529,1.23875690252205
"ZMYM5",-0.402310842817705,0.238751267350851
"TMEM215",-0.439263207833199,1.73422810790103
"EMILIN1",0.811511108890385,-0.426826575295286
"NABP1",0.473503117719277,-0.405391910815181
"ELAVL3",0.54693072126042,-1.57403712971575
"SLC4A5",2.92865745618629,-1.70421017318199
"STXBP3",0.328804097773264,-0.226697554697216
"ARL2BP",0.0161976222519457,-0.494241443726726
"C6orf89",0.462876931151697,-0.278927406210009
"DCUN1D1",-0.0524548707300213,0.308360693905915
"WSB1",-0.573646789813486,1.01683347103261
"SAMD5",1.9862627622199,-0.968019982367618
"TOMM22",-0.417960813927973,0.27729358134526
"CXCL12",-0.11389328412488,0.308074668422698
"PRIMA1",0.940393821452722,-1.07552604037317
"ALAS2",1.70245039341719,-0.406935176227392
"SRXN1",0.430889501703568,-0.353572367256069
"FAM134A",-0.130529047210246,0.270179938935599
"CNIH1",0.553527621448941,-0.228258187136832
"NDN",0.314956417662346,-0.659726323518983
"PRKCD",0.219568649156984,-0.359514888796237
"APITD1-CORT",1.04933498129584,-1.30544931345421
"TRIM67",-0.411845421074507,0.720861648789811
"PTPN21",-0.445158766084839,0.428955942231215
"MYH3",-0.115049535164127,0.497809023853108
"HEXB",0.265544154262466,-0.513565775406853
"XRCC6BP1",0.261845900725184,0.309584743556954
"SDAD1",-0.631210915857908,0.406136727123288
"TRAPPC6A",0.0263619118068038,-0.250330964316994
"PDE4DIP",-0.784959249394915,0.255288571401996
"ARMC4",-0.623231570038838,0.686365109832222
"CYP51A1",-3.18482686922631,0.511707949880122
"CCDC124",0.0261317923907389,-0.335565191378216
"RAI2",0.548643015936079,-0.665243090840881
"MIDN",-0.345518502519016,0.368111554075474
"TRAP1",0.303081377410333,-0.300405935521
"RFFL",0.613933481879136,-0.376048483357208
"CD1D",-0.511723686741704,0.321111619915618
"SLFN5",0.630126763237321,-0.309418853989852
"CD68",0.457163733074506,-0.653124115826267
"CASP3",-0.0280999287526701,-0.224911003638146
"MTHFD1L",2.09704167928735,0.586736961962545
"RBM47",-0.277465779906036,0.317676585649201
"AZIN1",0.0704440182310047,0.327931189759032
"TMEM116",-0.377493232651415,0.55085205498935
"ARHGAP44",2.10236327162802,-0.782929679816455
"CENPA",0.00975155570856217,-0.4183071857471
"SMC4",0.203513095450661,-0.326629188665368
"C5orf47",-1.0123512576466,1.11052863325413
"PALMD",-0.379448588122952,0.323185939340979
"ST3GAL3",0.332539114818975,-0.254121045723156
"C6",1.0518694835518,-0.457793965887142
"MAP2K3",0.0963491173695677,0.263636467448416
"FADS6",-0.81282144852801,0.254089488363267
"CDKN1A",2.41863440307195,-1.93886110111315
"ATF5",0.892487445705187,-0.649512718490145
"LCN12",0.276931067776681,-1.61390953024452
"GPR89A",0.690247866597076,-0.317584109389137
"ATP8B2",-0.155872727382107,-0.483863921966407
"NPY",0.855272956656549,-1.02134328997476
"NICN1",0.109606708502945,-0.29929697654011
"VSX1",-0.917782116412973,1.54476982778719
"TMEM51",1.2908780697439,-0.793591151917544
"RGCC",0.28929384476268,-1.46100008522736
"COL16A1",-0.365987034836785,0.501927121539853
"MRPL51",-0.393459445144208,0.21690784325161
"FAM181B",0.830868939771253,-1.08319031238729
"WNT5A",1.61808162852347,-0.376693688290869
"YTHDF3",-0.416419419749072,0.227313555287294
"PER1",0.0267228395085301,1.03093560201398
"PARPBP",-0.194874228143891,-2.00932270462558
"C16orf96",1.05304571263328,-1.15231564933732
"SFXN1",0.223955774841285,0.273701843508108
"GRAMD1B",1.30698346825865,-0.680165307003745
"FAM118B",1.24790640277451,-0.573400928041777
"HINT2",-0.762171200245995,0.358653032925953
"PRDX5",0.18595321454845,-0.214576897215747
"L3MBTL3",0.562841446899958,-0.400738969899481
"HBP1",0.349432197464707,-0.227025705723167
"SPIB",0.219342412581813,-0.547160999719237
"DDX17",-0.49896631868691,0.409959355622343
"CSHL1",0.8411499339142,1.20362410424549
"AKR1C3",7.94139843329248,-0.945856853770824
"TMEM119",0.369673571861081,0.622481483556361
"FRAS1",0.0609561211357979,-0.625692074129297
"FAM118A",1.35396361653448,-0.6581751473315
"SOX12",-0.229617436526118,0.529906075737338
"IL22RA1",0.948211446077302,-0.675000391899091
"SPC25",1.39959726819275,-0.504769334296878
"ITM2C",0.28603905665829,-0.432021933535634
"IFNGR1",0.0217149554282779,-0.293476229549254
"TBC1D10B",0.664642426204696,-0.349168490242502
"CD81",0.652273511437675,-0.248826708715927
"CRYAB",0.096591678040655,-0.478378845544751
"SQRDL",-0.313953694098288,0.338865950669493
"RAD51D",0.452133400089171,-0.532858207449811
"ZNF202",0.621027471458712,-0.870648669974051
"WSCD1",1.74477262967233,-1.88482697579796
"SLC17A2",-0.902550734925785,0.33748405616675
"YTHDC1",-0.760468488653438,0.281524111442362
"ASF1B",0.924531988016097,-1.20338282627722
"FOXP4",-0.600753653227433,0.493575635727233
"SLC39A4",-0.421177977668154,-0.386284949792957
"PAFAH2",0.932370346878296,-0.305475890603132
"TRH",0.78474810891661,-1.29485308654541
"PHLDA3",0.754485148078408,-0.673248234560011
"SNRK",0.114521943329127,0.389625899004687
"UBE2C",1.38209855519044,-1.58286943608485
"HPN",0.0232082055861431,0.244200655677824
"KMT2C",-0.0928760588257316,0.25154504132012
"RETN",-0.584792676903629,1.44956070408514
"USHBP1",0.87490849141236,-1.4639118472224
"TUBB2A",-0.0109682034783311,-0.768919833416463
"REV1",-0.125092004327532,0.421408838822756
"DNASE2",-0.0297987015590819,0.767076032921833
"CARM1",-0.0641186496810083,0.335152852478488
"CHRNA7",1.0605439298246,-1.61900505079617
"INSL6",1.89959242200188,-1.53775681586215
"RIC8A",0.244875983628813,0.37929840819711
"KHDRBS2",-0.311539836525813,1.13810033971038
"NCOA1",0.416404621350198,-0.293745171936205
"RASL11B",-0.508512585946975,-0.598060326371299
"IQGAP1",0.318958621315619,-0.400509491695421
"C9orf152",-0.32369910815267,-0.408634327414547
"DENND5A",0.195486364607713,-0.208594290080926
"ARL6IP6",-0.00506083046274102,0.533697915147146
"ADAP2",-0.211341609848179,0.273191077031328
"PGD",0.307518409963305,-0.445806182911409
"LCORL",0.811563585016345,0.343325448499863
"TTF2",0.399581466423341,-0.533121632120435
"PLA2G12A",0.394416624638208,0.337027691733603
"WDR86",2.48044373567411,-0.737544145768173
"ZBTB12",-0.318501250993642,1.43663833260777
"CCNL2",-0.532176118417341,0.354318745536941
"LY6D",3.40546446380204,-2.05355256504483
"LASP1",0.0470486720492146,-0.341408169513779
"SPATA3",-0.17824091704395,-1.18648112503394
"SYNE1",0.33444351579964,-0.514359606294423
"AXIN2",0.19654404166655,-0.477109419905404
"KHNYN",-0.0352820440007854,-0.299686875160753
"EDA2R",1.61825842392649,-1.18305305730787
"ACTR3B",1.09735111899629,-1.30899012302941
"TRIM24",-0.539071395377033,0.623395466312933
"EMC3",0.277329179421474,-0.211044580512997
"KLHL17",-0.6668503367546,0.379602612930106
"SLC16A14",-1.21998959094628,1.49771663363798
"INPP1",0.068288560768137,0.376214875833818
"CCNT2",-0.198970154875253,0.367480842209955
"CREB1",-0.387844576935221,0.248166910752882
"FGF4",-0.525564236396738,0.863361453123079
"ARL5B",-0.38579901307046,0.274794665338842
"TMEM147",0.279838697287611,-0.266817765890157
"STIM1",-0.200395990872753,0.357532191629909
"HDAC6",1.29128981124725,-0.58200335563342
"CXorf23",0.199522924280738,0.271911631597111
"HSF5",0.0428402965188975,-1.66571521545808
"PDE6D",0.734306313605116,-0.523441311885466
"OSBPL1A",-0.305827696781402,0.265635761752512
"SERPINA5",2.3782286399721,-1.16338354160981
"UCMA",0.285889709054255,-1.2803159425318
"GDPGP1",0.245119141595778,-0.365602397707815
"STIM2",0.0962391046201858,0.30507432740635
"LYPD5",0.0529828422500383,-0.874211835242102
"ACOT4",-0.453198475536515,0.669862730921882
"FUBP3",-0.283985096926282,0.250360555113308
"TRIM2",-0.514622938422657,-0.426304712215629
"NT5E",0.857443959228506,-0.847378848802216
"NOD1",0.237231721675594,-0.300082145892371
